SalesID,SalePrice,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,fiProductClassDesc,state,ProductGroup,ProductGroupDesc,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls,saleYear,saleMonth,saleDay,saleDayOfWeek,saleDayOfYear
1154540,43000,479371,1611,121,3,1995,7413,Low,D6HIILGP,D6,H,II,LGP,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Georgia,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,Differential Steer,,,2009,3,5,3,64
1154358,15000,1030363,17044,121,3,1000,5989,Low,LS2800CII,LS2800,C,II,,Large / Medium,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Illinois,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,5,3,64
1169283,56000,1037310,4702,121,3,2005,2720,Medium,544J,544,J,,,,Wheel Loader - 120.0 to 135.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,3,5,3,64
1154715,34000,999107,222,121,3,2006,2095,Medium,D41P-6,D41,P,-6,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,,2009,3,5,3,64
1156034,56000,1064025,3855,121,3,1000,12215,Medium,966D,966,D,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,North Carolina,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,3,5,3,64
1148704,22000,1038722,3172,121,3,2004,2145,Medium,580M,580,M,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,5,3,64
1142974,18500,970628,4112,121,3,1000,0,,D5B,D5,B,,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Washington,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2009,3,5,3,64
1152066,11500,1005973,16649,121,3,2004,700,Low,SK820-5,SK820,,-5,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Utah,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,,2009,3,5,3,64
1156257,22000,1054883,22349,121,3,2006,1397,Medium,850KII,850,K,II,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Hawaii,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,,2009,3,5,3,64
1154264,33000,184212,1096,121,3,2004,632,Low,308CCR,308,C,,CR,Small,"Hydraulic Excavator, Track - 8.0 to 11.0 Metric Tons",California,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Steel,18 inch,None or Unspecified,Hydraulic,None or Unspecified,Double,,,,,,2009,3,5,3,64
1169324,13500,1024863,10468,121,3,2005,411,Low,EC25,EC25,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,5,3,64
1155043,8500,1061828,4602,121,3,1000,8112,Medium,310C,310,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Washington,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,5,3,64
1151627,23500,1035887,3854,121,3,1000,0,,966C,966,C,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Georgia,WL,Wheel Loader,,OROPS,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional,2009,3,5,3,64
1171527,53000,183400,4336,121,3,2004,8521,High,IT38G,IT38,G,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,Yes,,Yes,,,,,,,,4 Valve,,,,,20.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional,2009,3,5,3,64
1162504,46000,1015448,14332,121,3,2005,2740,Medium,444J,444,J,,,,Wheel Loader - 110.0 to 120.0 Horsepower,Arizona,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,3,5,3,64
1171192,45000,1015203,22312,121,3,2006,739,Low,650K,650,K,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Alabama,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2009,3,6,4,65
1147839,41000,999656,3282,121,3,2006,1151,Low,CX160,CX160,,,,Small,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,6,4,65
1171057,35000,384709,3542,121,3,2006,3338,High,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Arizona,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,6,4,65
1158825,111000,1036050,18223,121,3,2007,2256,High,G940,G940,,,,,Motorgrader - 170.0 to 200.0 Horsepower,South Dakota,MG,Motor Graders,No,EROPS w AC,,,,,Powershift,,Yes,14',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,"14""",,,,,,,,,,,,,,,,2009,3,12,3,71
1170587,6500,1039627,9551,121,3,1998,5019,Medium,763,763,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,California,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,,2009,3,12,3,71
1155545,55000,1014470,3855,121,3,1000,0,,966D,966,D,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,North Carolina,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,3,12,3,71
1154545,65000,8734,1169,121,3,2005,3450,Medium,320CL,320,C,,L,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,,2009,3,12,3,71
1170000,62000,369261,1218,121,3,2005,432,Low,325CL,325,C,,L,Large / Medium,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Arizona,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,32 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,12,3,71
1157338,28000,1006112,3162,121,3,2006,1382,Medium,550H,550,H,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Ohio,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,,2009,3,12,3,71
1154200,15000,1003523,4640,121,3,1995,0,,410D,410,D,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,12,3,71
1157746,28000,17612,3542,121,3,2004,2320,Medium,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Alabama,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,Reversible,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,12,3,71
1155599,41000,1007590,266,121,3,2005,0,,D65PX-15,D65,PX,-15,,Large,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2009,3,12,3,71
1155785,36000,865597,1596,121,3,1998,8367,Medium,D5MLGP,D5,M,,LGP,Medium,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Michigan,TTT,Track Type Tractors,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,VPAT,Finger Tip,,,2009,3,12,3,71
1170374,40000,377663,23162,121,3,2006,2756,High,312CL,312,C,,L,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Arizona,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,24 inch,None or Unspecified,None or Unspecified,Yes,Double,,,,,,2009,3,12,3,71
1159245,69000,1050883,18206,121,3,2004,6180,High,G720B,G720,B,,,,Motorgrader - 200.0 + Horsepower,South Dakota,MG,Motor Graders,No,EROPS w AC,,,,,Powershift,,Yes,14',None or Unspecified,No,Base + 1 Function,Yes,None or Unspecified,None or Unspecified,None or Unspecified,"14""",,,,,,,,,,,,,,,,2009,3,12,3,71
1156666,17500,1009419,20103,121,3,2005,1359,Medium,TL150,TL150,,,,,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Alabama,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,Yes,Standard,,,,,,,,,,,,2009,3,12,3,71
1158357,31000,1053489,28518,121,3,2006,2387,Medium,PC78,PC78,,,,Mini,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Arizona,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,18 inch,None or Unspecified,Hydraulic,None or Unspecified,Double,,,,,,2009,3,12,3,71
1170861,41000,1038583,266,121,3,2005,5120,High,D65PX-15,D65,PX,-15,,Large,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,,2009,3,12,3,71
1170878,20500,1034485,3178,121,3,2004,689,Low,580SUPER L,580,SUPER L,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Virginia,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,12,3,71
1170209,10500,393,3423,121,3,2004,1899,Medium,246B,246,B,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Alabama,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,,2009,3,12,3,71
1159144,10000,35530,3409,121,3,2004,0,,226B,226,B,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Alabama,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,,2009,3,12,3,71
1156082,21000,1031881,26351,121,3,2005,1407,Low,DC75,DC75,,,,,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Alabama,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2009,3,12,3,71
1170372,8500,31030,13391,121,3,2004,1077,Medium,301.8,301.8,,,,Mini,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,,2009,3,12,3,71
1142413,36000,1013949,1355,121,3,1998,21774,High,350L,350,,,L,Large / Medium,"Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons",Tennessee,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,12,3,71
1158144,13500,1000191,9580,121,3,2003,1775,Medium,T190,T190,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Indiana,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,Yes,Standard,,,,,,,,,,,,2009,3,12,3,71
1153968,35000,1069484,495,121,3,1997,10038,Medium,PC400LC6,PC400,,LC,6,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Colorado,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,32 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,12,3,71
1170949,21000,1006939,16779,121,3,2006,431,Low,L39,L39,,,,,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Washington,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,12,3,71
1163085,35000,144135,4124,121,3,1994,9365,Medium,D6D,D6,D,,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Georgia,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Straight,Lever,,,2009,3,12,3,71
1153648,26000,367432,3460,121,3,2005,403,Low,307C,307,C,,,Mini,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Arizona,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Manual,,,,Steel,24 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,12,3,71
1164391,10000,12653,3409,121,3,2005,0,,226B,226,B,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Alabama,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,,2009,3,12,3,71
1172595,17000,1034378,17446,121,3,2005,853,Medium,LT185B,LT185,B,,,,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Maryland,SSL,Skid Steer Loaders,,EROPS w AC,Yes,,,,,,,,,,Auxiliary,,,,,,Hydraulic,Yes,Yes,Standard,,,,,,,,,,,,2009,3,12,3,71
1167892,38000,1042421,2151,121,3,2005,2836,Medium,SK250LC,SK250,,,LC,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,32 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,12,3,71
1148477,21000,1064619,3459,121,3,1999,4238,Medium,307B,307,B,,,Mini,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Michigan,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,Manual,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Triple,,,,,,2009,3,12,3,71
1164111,20500,1023735,16605,121,3,2007,431,Low,PC50MR-2,PC50,MR,-2,,Mini,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",North Carolina,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,Hydraulic,None or Unspecified,Double,,,,,,2009,3,12,3,71
1148640,8000,31487,7009,121,3,2004,1475,Medium,226,226,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Alabama,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,,2009,3,12,3,71
1148696,27000,14811,3539,121,3,2005,1912,Medium,416D,416,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Alabama,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,Reversible,No,Standard,Powershuttle,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,12,3,71
1163557,76000,373210,1169,121,3,2007,2376,High,320CL,320,C,,L,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Arizona,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Hydraulic,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,12,3,71
1148796,38000,1042767,3357,121,3,1000,9855,Low,12G,12,G,,,,Motorgrader - 130.0 to 145.0 Horsepower,California,MG,Motor Graders,No,OROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,Yes,None or Unspecified,None or Unspecified,"15.5""",,,,,,,,,,,,,,,,2009,3,12,3,71
1148897,10000,377203,3449,121,3,2006,274,Low,301.8C,301.8,C,,,Mini,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Arizona,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,12,3,71
1168138,27000,27920,3539,121,3,2005,1763,Medium,416D,416,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Alabama,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,Reversible,No,Standard,Powershuttle,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,12,3,71
1149130,52000,1055045,2160,121,3,2005,4890,High,SK330LC,SK330,,,LC,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,12,3,71
1149170,35000,362441,3542,121,3,2006,2500,High,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Arizona,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,12,3,71
1153768,52000,1043023,3855,121,3,1000,14200,Medium,966D,966,D,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,California,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,3,12,3,71
1141057,59000,1012298,2160,121,3,1000,3100,Low,SK330LC,SK330,,,LC,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,12,3,71
1149509,67000,376444,22447,121,3,2006,2049,Medium,320CLRR,320,C,,LRR,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Arizona,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,24 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,12,3,71
1149827,7500,1065198,5526,121,3,1998,2164,Medium,863F,863,F,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Kansas,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,,2009,3,12,3,71
1149896,71000,190314,1638,121,3,1997,11250,Medium,D6RXL,D6,R,,XL,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Colorado,TTT,Track Type Tractors,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,Semi U,Differential Steer,,,2009,3,12,3,71
1162567,54000,1057290,1169,121,3,2004,3553,Medium,320CL,320,C,,L,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,,2009,3,12,3,71
1148144,8000,384217,3449,121,3,2006,0,,301.8C,301.8,C,,,Mini,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Arizona,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,,2009,3,12,3,71
1167798,51000,609277,1269,121,3,2004,9234,High,330CL,330,C,,L,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,,2009,3,12,3,71
1147878,46500,1027090,3877,121,3,1000,51817,High,980C,980,C,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,North Carolina,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,3,12,3,71
1147555,14000,755401,3567,121,3,1995,6064,Medium,446B,446,B,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,California,BL,Backhoe Loaders,Two Wheel Drive,EROPS w AC,None or Unspecified,Reversible,No,Extended,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,12,3,71
1144028,48000,368353,3775,121,3,2007,7042,High,924G,924,G,,,,Wheel Loader - 120.0 to 135.0 Horsepower,Arizona,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional,2009,3,12,3,71
1144596,10500,24451,3423,121,3,2004,0,,246B,246,B,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Alabama,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,,2009,3,12,3,71
1166704,62000,23842,1169,121,3,2004,3283,Medium,320CL,320,C,,L,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,,2009,3,12,3,71
1144855,114000,1041603,4158,121,3,1996,12990,Medium,D9R,D9,R,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",Colorado,TTT,Track Type Tractors,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,,2009,3,12,3,71
1144893,50000,1047606,3362,121,3,1000,13068,Medium,140G,140,G,,,,Motorgrader - 145.0 to 170.0 Horsepower,California,MG,Motor Graders,No,EROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,Yes,None or Unspecified,None or Unspecified,"17.5""",,,,,,,,,,,,,,,,2009,3,12,3,71
1166365,69000,1030796,18206,121,3,2004,0,,G720B,G720,B,,,,Motorgrader - 200.0 + Horsepower,South Dakota,MG,Motor Graders,No,EROPS w AC,,,,,None or Unspecified,,Yes,14',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,"14""",,,,,,,,,,,,,,,,2009,3,12,3,71
1166253,58000,305022,3824,121,3,2000,9725,Medium,950G,950,G,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,Yes,,,,,,,,2 Valve,,,,,23.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional,2009,3,12,3,71
1167299,25500,999820,28922,121,3,1998,20696,High,WA2503L,WA250,,3,L,,Wheel Loader - 120.0 to 135.0 Horsepower,New Mexico,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,3,12,3,71
1167331,76000,1051921,3856,121,3,1000,15848,Medium,966E,966,E,,,Medium,Wheel Loader - 200.0 to 225.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional,2009,3,12,3,71
